ensemble_geneid	gene_name	GuineaPig_ESF1	GuineaPig_ESF2	GuineaPig_ESF3	GuineaPig_SF1	GuineaPig_SF2	GuineaPig_SF3
ENSCPOG00000004397	PAFAH1B3	30.8290024851606	28.4104024982872	38.8977002276346	45.0434165667007	40.8836101067492	46.2924140989333
ENSCPOG00000004398	CDK5	19.4804254967001	22.1850258611255	20.1298687635988	28.1160588218898	20.7926052605535	26.4155442748428
ENSCPOG00000004399		68.2091280934771	75.2738582387283	67.8139468943504	63.7757845694571	60.6956906279021	64.8724888835232
ENSCPOG00000004401	MED20	17.8644700607712	18.1150107265558	22.0458677601037	17.7488206376829	22.2793141250983	16.9287754637213
ENSCPOG00000004402	DZIP3	22.5240172262425	19.468020148938	14.4799771948919	16.7272522733302	19.2763359455005	16.3118685920745
ENSCPOG00000004403	BYSL	23.5899355215591	27.784615049825	29.0052512442302	31.7634722419832	27.4675243064228	35.7318262569109
ENSCPOG00000004404	RANGAP1	26.6459532532571	31.1793024406617	33.7074201871555	30.6882933287111	28.5385906563066	32.9643179577638
ENSCPOG00000004405	MRPS5	34.8282477712388	34.0879814486259	36.1821166871128	37.3556749448873	38.528060226485	40.3550930077015
ENSCPOG00000004407	TAB3	16.9063055632677	16.1262373776849	19.2920613764707	17.7504763112654	21.4690951954302	18.3339864995796
ENSCPOG00000004408		8.62841751236621	12.0534425718371	9.76887726224137	11.0221571910432	12.131375425375	10.2269114793203
ENSCPOG00000004409	DGAT2	2.18134150593223	2.18758221483774	1.38360468872398	10.3816313569539	32.1489177552188	13.2994676414934
ENSCPOG00000004410	VAMP3	109.821990543115	104.114875465347	98.5126538372101	111.191141053466	129.652695457385	132.182996140061
ENSCPOG00000004412	EPB41L3	32.2278747851994	31.1082627905897	31.6558969716806	62.3029963241553	100.21921669553	62.0271503954928
ENSCPOG00000004413	ZC3H7B	62.7783407831905	70.2562930053835	78.642584542904	77.009094416764	87.2333439090782	74.5162036000715
ENSCPOG00000004414		18.4534602955351	26.1580405011048	29.484664464276	25.8071755975347	23.1030624499611	27.1633630207819
ENSCPOG00000004415	AK8	0.203074679946254	0.0740566059795934	0.412186836139086	0.236089352140156	0.291994456599174	0.196788930713291
ENSCPOG00000004416	SPACA9	45.943395057415	42.6070105750883	38.1866546549165	62.1700180172638	80.0494214695045	58.3118548267705
ENSCPOG00000004417	AAMDC	18.4669179685543	16.4044413538412	21.0907849679032	33.258847554515	20.9927396724451	35.1788212075795
ENSCPOG00000004418	CRNKL1	38.8278788056588	30.6860138021852	34.6909007723557	34.0920199419825	37.5696717038111	33.6238522338872
ENSCPOG00000004419	TSC1	13.3947704176301	13.1703044213171	13.8519976138482	13.0345034412798	15.0544181279094	12.6789360733204
ENSCPOG00000004420	MRGPRE	0.370966994958199	0.112735852414488	0.418312755147857	0.179698583317385	0.555626394325422	0.898711231349006
ENSCPOG00000004421	GTF2IRD1	16.0149360487303	18.8972413063037	15.942613510338	15.121510325177	18.3274350897508	16.1658618915125
ENSCPOG00000004422		7.28022727606508	5.05700823689128	6.37693518143447	7.61994193586455	9.19065587612783	7.20885879074724
ENSCPOG00000004423	TMEM88	21.7193447069015	46.9037513971346	50.6929697870991	5.28987704638905	5.01591727476737	6.27100725874095
ENSCPOG00000004424	NAA38	20.4924915918725	24.7231513803782	35.443706142555	44.1102974873706	50.1245563414297	43.050962530321
ENSCPOG00000004425	NUDT13	1.64990986425848	1.80505109872196	2.23258139007461	1.43860678881622	2.9654394529989	2.48708503180023
ENSCPOG00000004426	DCTPP1	14.7591352184898	18.6310829779931	16.7068243350115	24.5829763714761	26.9352079438454	25.6707899481241
ENSCPOG00000004427	CYB5D1	5.34095276147519	5.7194983989258	6.59618933990869	5.42077647839484	5.33304285906491	5.8876269023138
ENSCPOG00000004428	ECD	29.4077402462521	28.0770130726638	27.2199297539171	25.3168195397768	25.2339066362581	25.6009238790352
ENSCPOG00000004429	EIF4E1B	0	0	0	0	0	0.145837378110492
ENSCPOG00000004430	TRPC7	0.0785724360317106	0	0	0	0	0
ENSCPOG00000004431	TRIM11	34.2331084992781	37.1350455604202	30.0369072467514	28.5134523950054	23.1382259750476	28.680832771818
ENSCPOG00000004433	FAM149B1	23.7613343801805	20.4527888691547	22.3968939493397	26.958780799373	25.2902138922809	26.638381261469
ENSCPOG00000004435		0	0	0	0	0	0.412566267022491
ENSCPOG00000004437		27.9075378916045	26.1068050229422	25.8595716322637	27.5073606412095	24.425336294507	25.8679049423631
ENSCPOG00000004438	CACNA1B	2.63480866518059	2.98932154287371	1.62702214437589	1.20338435178261	1.83411770045726	1.99937327508084
ENSCPOG00000004440		2.77093030973702	1.58882664533994	2.82980693248439	2.15267288542374	2.19257955965801	2.53317169338406
ENSCPOG00000004442		0	0	0	0	0	0
ENSCPOG00000004443	PTP4A3	1.00416927945677	1.01721430052414	0.943607795375817	1.62141825176394	2.00536422779753	1.44161086407955
ENSCPOG00000004444	SLC4A7	24.6264933738663	23.0108587603792	19.8444719699623	25.6798686208365	15.2277657697099	28.5401203171806
ENSCPOG00000004445	COMT	103.302216305789	88.1710845730581	92.0905497126126	130.756911591655	118.97211774449	144.626551169756
ENSCPOG00000004446	AQP4	0	0	0	0	0	0.193549606751936
ENSCPOG00000004447	ALG5	71.3238266061077	62.5201818333274	63.8564074103901	81.7733608648063	70.538223936331	87.6976245877037
ENSCPOG00000004448		0	0	0	0	0	0
ENSCPOG00000004450	EXOSC8	15.4883266559666	13.0143594331554	16.4187756395875	20.6408927888039	18.8577964038401	23.4010013515567
ENSCPOG00000004451	MINPP1	18.2578731960854	18.0266248444029	15.5759226805848	20.5657095300775	18.8438352756134	23.8864855543316
ENSCPOG00000004452	SUPT20H	27.7815768852815	29.3519124604156	28.8677027670086	30.3999942394842	25.9522063876743	32.9619304007438
ENSCPOG00000004454	ZC3H7A	92.3705280920078	78.6403680899922	72.6130877514474	114.442194699584	117.599494598992	105.931784155455
ENSCPOG00000004456		0.225743481427694	0.274411299675786	0.127277330538722	0	0	0.121531148424843
ENSCPOG00000004457	CFAP45	4.15761315705348	4.43291284649232	4.46972113599126	2.09930994702366	1.51985499369104	2.67456752414416
ENSCPOG00000004459	INHA	5.58309368447161	6.9409916976933	6.11679876766826	3.13474195341783	2.50867132810528	3.79129523813326
ENSCPOG00000004460	IGSF9	0.653118230540387	0.833619524332276	0.93900483052053	4.91171089925141	2.17166272473307	4.95773492281377
ENSCPOG00000004461	PRSS37	0	0	0	0	0	0
ENSCPOG00000004462	GTPBP8	3.03342803169379	2.70409468222854	2.62244333131411	3.82046675573046	3.02893555239628	3.04840630633619
ENSCPOG00000004465	NEPRO	28.6390028069723	23.4110789122417	21.3094747662419	22.9102949149113	22.3342107455475	25.9068207674647
ENSCPOG00000004466	AMFR	157.062694826319	157.726749907666	145.087843209977	151.198891046515	150.860775158336	143.950337696848
ENSCPOG00000004468	TMEM192	20.9466188293928	24.619645363784	24.1960904161403	29.273304557425	25.186168466961	26.5221171657396
ENSCPOG00000004470	PDLIM3	2.27315113260596	2.5765136903143	2.493991236386	0.892806252555038	1.32506345178043	0.297674395193155
ENSCPOG00000004471	STK38	41.8339081325289	31.6688343781267	31.7782754313547	35.190006444818	33.1674305443082	31.4898966648422
ENSCPOG00000004472	OGFOD1	18.6035571773057	15.9970333156317	15.9718035259768	18.5353707518162	19.6947876266555	18.0391043649571
ENSCPOG00000004473		555.918863337646	603.592691165401	537.864708542067	512.358699422292	468.895142004772	421.347604501279
ENSCPOG00000004474	POMC	0.812298719783933	1.18490569567266	1.92353856864907	1.770670141054	1.75196673959505	2.09908192761146
ENSCPOG00000004475	KCNA5	0	0	0	0	0	0.102803397684326
ENSCPOG00000004477	KCNA1	0	0	0	0.227521593392518	0	0
ENSCPOG00000004478	KLHL5	16.9608193424157	12.553198435896	13.1171740163976	16.4062853322341	21.2868322908405	19.1708781687362
ENSCPOG00000004479	EPHA10	0	0	0.033337615511751	0.0859269367941702	0	0
ENSCPOG00000004481	FBXO42	21.8406818282169	23.3043796250169	20.933938940419	21.0419553622845	18.3674651897145	20.5114195754368
ENSCPOG00000004483	CLIC3	0.0815711739614972	0	0.413918713601564	2.48935390418242	0.146610662032028	2.10790159957279
ENSCPOG00000004484	SLU7	45.1779237210861	39.1982750900808	36.641560626527	43.4004222409288	44.2854113882562	37.8183401975657
ENSCPOG00000004485		14.6702619017128	16.5782917086733	17.9046376884104	27.7658704697748	30.07774120306	24.3320756759358
ENSCPOG00000004486	SNRNP40	30.1213488784687	27.3134790288006	32.0143257595156	40.2364649619292	41.0166809243678	45.7661253980999
ENSCPOG00000004487	CELA1	0	0	0.245974166884612	0	0	0
ENSCPOG00000004488	ADK	110.836922740118	94.626289862	69.4955378870098	91.9842701177805	57.704494530395	106.224956751314
ENSCPOG00000004489	AKT1	145.806774056791	150.224750936885	155.225841358471	180.91379498656	193.149162304844	170.101071893178
ENSCPOG00000004490		0.0674095118153813	0.0819422630977146	0.152025700366629	0.718378364324495	0.403858073652474	0.94355433291342
ENSCPOG00000004491	GLB1	30.6795799148177	28.3079904643505	26.8338654331363	37.2281755040056	42.4933172872987	32.6012619016128
ENSCPOG00000004492	MVB12A	38.4088729192999	41.3837904278065	48.6657234783484	66.6752847861792	57.9882084690315	64.5146789927887
ENSCPOG00000004493	SLC31A2	14.8300925993557	16.2245680933504	15.9626985384383	25.2738569994546	28.1085219262331	25.040480373492
ENSCPOG00000004494	RHBDD2	20.9606543552617	31.1200506885537	30.5822249549226	20.3844346256829	15.0501483447335	19.1231265307934
ENSCPOG00000004495	ERCC4	14.5122942834789	11.0451304490083	12.5991927730337	13.6553092149685	11.7337022678129	12.3760782725257
ENSCPOG00000004496	TRIM71	0	0	0.0379186504377286	0.0325781496313511	0	0
ENSCPOG00000004497	PPRC1	58.132954996908	72.1214445747485	66.8822150351096	56.8296489835053	48.5680474249951	57.1814275586562
ENSCPOG00000004498	Ccr4	0	0	0	0	0	0
ENSCPOG00000004499	FKBP15	29.7054679242596	28.2531919053341	29.2724905804031	25.0779356272974	25.1563502366542	25.8499535856705
ENSCPOG00000004500		5.47238560348509	6.17701677258162	9.25622250819797	3.97628341741457	4.91785294520356	7.36527698175247
ENSCPOG00000004501	NEGR1	17.735500837774	15.4042008829614	13.9110087551685	11.7891592195686	11.1618457336267	13.1022485953155
ENSCPOG00000004502		0.0887291563200312	0.194144740356155	0.150080216083217	0.103154214189235	0	0.114643642755695
ENSCPOG00000004504	NOLC1	63.422664207491	62.7009701629256	65.8676981668729	71.524515450258	66.1029210149425	75.6750582690629
ENSCPOG00000004505	ARHGAP21	27.2506381441439	23.4632831289299	26.8670874101387	27.9447145644048	27.5075022041159	28.5471225957407
ENSCPOG00000004506	XPO7	43.877644293655	42.036380969192	45.725082893226	51.4207165832925	53.5266363912749	51.2689426162837
ENSCPOG00000004507	TRAF6	10.3850300849637	8.00383105139891	7.54539321670437	11.8762925845796	13.1491437509403	15.4469664094087
ENSCPOG00000004508	MIPEP	20.176338145124	19.8592188826146	22.1987373303409	20.6550037828526	20.3585251422945	21.9881039927811
ENSCPOG00000004509	RNF26	21.7892919886086	27.5696190232753	30.9831954421155	27.9471464976632	24.5484892505841	24.4200400310624
ENSCPOG00000004510	IGSF21	0	0	0	0	0	0
ENSCPOG00000004513	NBEA	2.22476762709526	1.45090240505972	1.48325200257067	1.46314179005474	1.79501485584256	1.70479076461206
ENSCPOG00000004514	GBF1	62.4990775495044	65.1335031803843	63.3396732646319	55.1788898804141	48.7115504457907	54.6516931089722
ENSCPOG00000004515	MFRP	0	0	0	0	0	0
ENSCPOG00000004516	RAG1	0	0	0	0	0	0
ENSCPOG00000004518	TPST1	35.6272023095575	32.2418444075867	30.3525473984742	20.2063771862156	19.5214077720641	19.3214818242657
ENSCPOG00000004519	IGDCC4	32.162688273819	39.3259166858693	35.6294078655679	12.0160877793595	18.0258699316261	12.1611841171838
ENSCPOG00000004520	USP2	0.844084321862524	1.00632772607066	0.933508982849803	8.30339674616893	4.9597553393062	9.17580493546017
ENSCPOG00000004521		0	0	0.315745685375391	0	0	0
ENSCPOG00000004522	TBC1D15	43.9412463473263	31.044614965111	34.4532918630409	41.1145677624163	44.2352586190297	31.8087994817185
ENSCPOG00000004523		0	0	0	0	0	0
ENSCPOG00000004524		0	0	0	0	0	0
ENSCPOG00000004526	MAPKAP1	46.2289783098136	44.2827292161662	47.746554445989	51.5070531311118	59.6930085140197	53.0993334935836
ENSCPOG00000004527	ARSB	62.4045794087382	76.9778369570031	62.559585359002	53.2132856076736	61.973745653831	50.6916336285746
ENSCPOG00000004530	PBX3	23.1714760614712	28.8738857396894	24.3633444973474	16.9016040806258	22.0294343143983	17.411437204609
ENSCPOG00000004531	SERINC2	48.0560293738242	60.9562248464418	63.1717914741523	69.1400372101881	51.5576445166795	74.8724521363617
ENSCPOG00000004532	SLCO2A1	0.270054798493699	0.0547126084362257	0.0507535568455723	0.392448374384714	0.48537872963303	0.242310945082409
ENSCPOG00000004533	SEPT10	38.6420994811743	33.6206361012165	38.9651326182613	26.5253164813728	33.1403229969834	29.7047712256329
ENSCPOG00000004534	BBOX1	0.305731329178706	0.18582182497778	0.517126791796453	0	0	0
ENSCPOG00000004536		0	0	0	0	0	0
ENSCPOG00000004538	TMPRSS6	0.213339993438079	0.145875237602172	0.180426105928645	0	0.0479304087412063	0.0430701047990363
ENSCPOG00000004539	KLB	1.0796629534015	1.02077612196751	1.25127641331244	0.203386965051181	1.00619305023757	0.22604042642256
ENSCPOG00000004540		8.20513665326617	6.47869545820586	6.87729847542827	6.7603963259458	7.04450399868896	6.50764904209716
ENSCPOG00000004542	MAB21L1	0	0	0	1.41063387903406	0.387703750706288	1.04516787645796
ENSCPOG00000004543		883.384022159909	762.62277549918	959.024895048038	1522.03778537799	1650.18645647359	1492.82131769349
ENSCPOG00000004544	ERCC6L2	10.8961426277656	7.76560524126636	7.85855928046677	10.408950845315	12.6749303115978	10.7196705277725
ENSCPOG00000004545	IQCF1	0	0	0	0	0	0
ENSCPOG00000004546	CCL22	0	0.376585719768433	0	0.900404603640834	0.371205718761316	0.333564215890814
ENSCPOG00000004547	LIAS	41.8025953270316	32.9249299724244	37.7808385683732	48.537939923805	57.0299710716873	47.201129904564
ENSCPOG00000004548	CX3CL1	9.6825188961255	13.820790773395	11.5799928943879	3.69536331032497	2.28520598653343	1.97449850716402
ENSCPOG00000004549	COQ9	18.2612367507662	19.9119699327861	23.8072246773021	18.250075810006	23.4439611755396	18.4210838225232
ENSCPOG00000004550	UGDH	36.0824732335886	37.3299153486452	42.191278007094	50.4408477958938	63.3719403428435	60.3663628039187
ENSCPOG00000004552	ORC2	17.3615125335541	12.454087876294	15.2521035403955	22.34522297119	23.645225281447	22.1169840060996
ENSCPOG00000004553	METAP1D	5.10893142179492	6.36562001748965	6.04902260404032	7.42438883703627	8.26421152822158	9.42026309702053
ENSCPOG00000004554	POLR2C	36.2864176474394	31.0224468931869	36.6586481552155	46.4739743421069	42.1257748040779	44.1250874387628
ENSCPOG00000004555	HOGA1	0.177566518928073	0	0.300343456820596	0.172028521833698	0.106382126718338	0.477973114233774
ENSCPOG00000004556	NIPSNAP2	50.3855937030232	47.7956148148622	49.3202132051259	39.849034870872	37.3372289104593	38.6752782300356
ENSCPOG00000004557	DEFB110	0	0	0	0	0	0
ENSCPOG00000004558	PI4K2A	30.4960631452862	29.7204588255767	27.7750954569225	36.5589280316818	34.1663930310257	37.495397567917
ENSCPOG00000004559	EDNRA	7.76557576113176	6.88315010021053	7.20601819735994	12.3038621671958	4.55551907080705	9.58070553419134
ENSCPOG00000004560	FAM102B	13.9261085077961	12.0507430325774	12.1768427235668	46.9067922086707	65.756441609244	49.7487201985683
ENSCPOG00000004561	UHMK1	45.7152049270831	38.0118452473406	38.3104764922309	43.6624772082834	48.1860375878438	44.7182541426884
ENSCPOG00000004563		0.0324919487912923	0.059245284783633	0	0	0	0
ENSCPOG00000004564	HENMT1	1.13618474876069	0.990813318678038	0.417780550624047	1.50754765699022	0.710296947859306	0.877621880995406
ENSCPOG00000004565		27.3597289473943	35.847146995718	34.6387671720569	37.3788217736907	33.1265862946198	36.6470255415931
ENSCPOG00000004566	COQ4	14.8888858577658	12.6425205922022	13.8263373806666	15.1669657670843	16.5284230564432	17.9171635964027
ENSCPOG00000004567	TMED10	345.241692301065	404.583035094001	358.307086080451	277.757555828184	287.1752560543	277.061979993258
ENSCPOG00000004568		67.1135801917581	57.8026677631439	57.8895263467357	71.8533203394923	79.327300885575	74.34081262761
ENSCPOG00000004569	ETFDH	51.0596015311964	46.6649936173467	41.0071520819939	51.5941050425924	60.147320162116	51.312846147853
ENSCPOG00000004570	SLC27A4	30.4774731929335	38.6971065083728	35.9989304395103	35.7039320315689	35.110066368402	34.7145044680303
ENSCPOG00000004571	PRPF38B	66.8725576846753	63.4058470864625	64.6146864780666	53.2062552437318	45.2974866541146	54.8122485909955
ENSCPOG00000004572	OGFOD2	8.76936467343415	8.64863340514047	12.5006587255127	15.7894814869848	18.9336007802994	15.3212109162576
ENSCPOG00000004573	RSG1	9.10498708427526	9.60439548866294	14.255061020404	17.3868826950973	19.4753511983428	19.5665148964882
ENSCPOG00000004574	NR1D2	35.1939036391856	27.1014707872292	21.7624918257338	29.2593536460861	28.2441855489849	20.5684808064834
ENSCPOG00000004575	RNF34	10.4982987531588	11.3507847926153	11.6894543955502	12.879700634649	14.1280089591816	11.3321190952873
ENSCPOG00000004576	URM1	21.5075995345076	15.2701817349732	22.5355744071823	24.8935390418242	29.7619643924885	20.9033575291365
ENSCPOG00000004578		122.001282352995	111.786497868584	108.121958316391	117.958689843326	118.931186348534	122.581689257822
ENSCPOG00000004579	CNPPD1	39.159336307609	43.8602958301517	44.5309231979978	38.94725734319	41.276265166725	43.0558181301637
ENSCPOG00000004580		0	0	0	0	0	0
ENSCPOG00000004581	SUMO2	169.265284168383	148.971034311369	162.819525091797	174.272060473078	185.370855807023	169.839779924801
ENSCPOG00000004582	RETREG2	66.6888338901553	77.6578961423579	72.6388245844408	75.921501643208	78.5897474924395	69.1874384032089
ENSCPOG00000004584	ZFAND2B	25.759351503391	25.8950305048893	27.8544209293933	32.6037558034716	27.2901200400187	32.2090645196289
ENSCPOG00000004585	SHMT1	7.3002829985816	9.50801135448847	10.8553888525452	12.7656536987678	13.2652357679933	15.3536024827268
ENSCPOG00000004586	RAD51C	2.5850082357071	2.88579274387359	4.99701867290287	4.36989842962033	4.64612375167455	5.62345759615505
ENSCPOG00000004587	ABCB6	27.0046977001251	26.2556991635353	33.732413458502	36.1683852398017	23.6067485175515	36.7790117663818
ENSCPOG00000004588	IQCD	0	0	0	0	0	0
ENSCPOG00000004589	PPM1E	1.14199643546183	1.37242335840377	1.40481502797706	2.03674410341889	2.00590042144196	3.18580582663092
ENSCPOG00000004590		0	0	0	0	0.560535543190746	0
ENSCPOG00000004592		0	0	0	0	0	0
ENSCPOG00000004593	ANKZF1	20.5543574050179	20.7452666857122	21.8311847480842	23.6307983606759	17.1211262406518	20.6288835878547
ENSCPOG00000004594	ZDHHC19	0	0	0	0	0	0.0958869611428831
ENSCPOG00000004595	GLB1L	37.1743256073322	36.7390850774491	36.1005887089954	36.1335870592465	33.5724541226766	28.3876827012935
ENSCPOG00000004596	DGCR14	14.1636287467462	13.8776179918057	15.0763600212135	14.8456647228172	14.7766335175548	13.9355716860532
ENSCPOG00000004598	F13B	0	0	0	0	0	0
ENSCPOG00000004599	LCT	0.120708431520082	0.0550244419557789	0.0680571010965666	0.043853902975246	0.0542383485445108	0.081230663973386
ENSCPOG00000004600	STK16	29.5346487963811	24.9534340869241	29.6076282024075	33.3002096034975	37.1814252726969	34.7475484172673
ENSCPOG00000004601	PRLR	0	0	0	1.28239443548345	0	2.23964544955034
ENSCPOG00000004602	PTK2B	0.788871670481777	1.01741592873053	0.911250184157451	1.70562272787488	0.414985184106762	1.74022005198166
ENSCPOG00000004603	ASPM	4.10147259176564	4.81473511500425	5.80163327108657	2.29446407994522	1.71245638896077	3.63451694360655
ENSCPOG00000004604	TUBA4A	16.214314646017	20.9713793698688	19.819546540434	33.0509318652095	18.6512272054814	43.9948170713977
ENSCPOG00000004605	ODF2L	18.2648277247982	12.1305182006056	15.6003942992193	19.8631312562444	18.9141455952101	18.8520934726037
ENSCPOG00000004606	ZNF23	10.7753468698031	7.29131533525996	8.88059562893875	12.5537543323661	11.6859762595018	12.5222943689209
ENSCPOG00000004607	DNAJB2	32.4164852374071	36.3823648154044	48.2428222494837	43.2768541902057	55.2477844756733	42.1938142717587
ENSCPOG00000004608	RUNDC3B	0	0	0	0	0	0.0789799402864474
ENSCPOG00000004609	MCM6	38.3549448372875	31.1735915796416	34.837402148715	22.0615578646407	17.8079274533373	24.0986941551453
ENSCPOG00000004610		2.25150719550979	1.85903147439222	2.1556379395417	2.71631906685528	2.59600323230887	1.98970689829009
ENSCPOG00000004611		17.5591044280872	15.5575476331911	19.6606994919808	24.2593087477282	35.1155881213109	26.7616233335173
ENSCPOG00000004612	PTPRN	303.157649881283	357.267600231064	440.58439859644	540.80517157103	601.031527596186	537.979696978933
ENSCPOG00000004614	DARS	70.3172885170731	56.072107330599	55.1670861488713	62.1243160328466	62.6684342642197	69.9217309350297
ENSCPOG00000004615	TMCO2	0	0	0	0	0	0
ENSCPOG00000004616	GRB2	118.094009270672	136.376093097708	120.908771760229	122.99167277187	125.905453052336	117.762002670417
ENSCPOG00000004617	ECEL1	0.0256798140248555	0	0	0	0	0
ENSCPOG00000004618	CHRNA2	0	0	0	0	0	0
ENSCPOG00000004619		0	0	0	0	0	0
ENSCPOG00000004620	TMEM94	49.7841182763666	61.5817926125421	53.9925121992412	59.6806641130927	54.714405055364	49.7923542326769
ENSCPOG00000004621	SEC24D	122.94239608228	114.609170187702	108.736566504791	100.044179665512	96.1512822679536	103.097549016214
ENSCPOG00000004622	ZBTB41	11.4388299344709	7.87512075656782	7.92007018735171	10.098150015138	10.8753463992362	9.91067777125913
ENSCPOG00000004623	Htr1d	22.2915796901149	30.0042117103433	33.0432144394688	13.6645954045076	15.5890902684611	10.866254748976
ENSCPOG00000004625	CASKIN2	20.7578568093471	27.1619124650177	24.7308663928657	24.4713800533889	18.5670970522337	21.1299994373105
ENSCPOG00000004628	KPNA3	50.565673262223	47.2893361422788	45.064969605641	39.1511821322437	38.8447903778721	37.4334598362518
ENSCPOG00000004630	TSEN54	17.903557020457	19.143702908126	19.6277583546325	18.9512103673074	19.5323236835789	21.2405084570368
ENSCPOG00000004631	LANCL3	0.129426262685168	0	0	0.188084517205296	0.116311125211886	0
ENSCPOG00000004632	LLGL2	3.39932791100547	4.09775083787189	3.83317719211237	4.83018604495624	2.00263318701643	4.63615322631263
ENSCPOG00000004633	ALKBH2	9.92926671747845	12.5653143596428	13.410755675002	11.0912434763941	13.0517064168964	13.7627067701991
ENSCPOG00000004634	UNG	11.39375460034	12.3026233173188	14.3193256397831	11.9325751078728	13.8429306399535	14.3924756757784
ENSCPOG00000004635	ACACB	0.402811598675541	0.244826680305301	0.227110810311488	0.195124295716637	0.184545723485824	0.114806886348138
ENSCPOG00000004636	VWA5A	68.3263488392615	48.50159468355	59.1652743246547	55.6111875524635	61.9936838018585	55.8646819788103
ENSCPOG00000004637	ATF2	56.0932399346305	57.2261445937626	60.0940167676789	51.7418276579669	50.5470680516629	46.5368226414934
ENSCPOG00000004638	DUSP14	61.0709852570839	64.2163809780459	65.8401153786785	47.2101589667643	46.4660022831772	53.5714187933493
ENSCPOG00000004639	PRPSAP1	45.5345124175542	38.2493713917106	38.7227228070662	36.6398410139908	39.7874680271055	37.3817185943851
ENSCPOG00000004641	MCF2L2	0.109067075296612	0.0397742220878832	0.0737922500653837	0.0633992754623932	0.196029986312841	0.0704607557162096
ENSCPOG00000004642	ERCC8	12.2562748755534	8.76037285481813	11.5263121914398	14.6050477375573	17.0060963378406	17.8945409151113
ENSCPOG00000004643	SYNRG	23.1964038535501	20.2456900992376	18.9641444886832	18.3815839265142	18.7624789971684	17.3416122517875
ENSCPOG00000004644	KLHL20	21.0549901019545	17.8971312243783	16.6020793548382	17.8185332088871	17.5857969220355	18.5529800079124
ENSCPOG00000004645	MYO10	47.3331266390603	53.0359807764684	38.8608110639389	45.7048228013172	26.2890178409686	54.1860657527092
ENSCPOG00000004646		23.3194779936731	15.2796713720237	12.442353414356	16.1451455686515	21.7401849273746	19.8418589046703
ENSCPOG00000004647	NDUFAF2	7.69665053248708	7.54062766684146	4.46901585455029	5.17510653848383	3.09704179558664	5.75151553316948
ENSCPOG00000004648		19.301394826613	13.3387753494351	17.1326354499587	22.6519179416439	21.7451234091788	17.0862226760392
ENSCPOG00000004650		76.6769035237726	85.6716689543787	86.0950924292052	102.893294706267	91.4850531079896	89.058842582126
ENSCPOG00000004652	BHLHE22	0.134819023631196	0	0.342057825824127	5.28987704638905	11.0253254107203	5.87906930507531
ENSCPOG00000004654	POLR3C	25.4014160410376	22.033432149912	22.8942179946259	26.4724563467915	17.4140581860017	22.915549889402
ENSCPOG00000004655	CYP7B1	36.8031121195157	35.7610112129795	30.4872152979819	96.0038762665482	101.326256319741	107.658703347951
ENSCPOG00000004656	SAXO1	0.0408714513743377	0	0	0	0	0
ENSCPOG00000004657		0	0	0	0	0	0
ENSCPOG00000004659	TNFSF11	0	0	0	0	0	0
ENSCPOG00000004660	B3GNT5	1.59214846954234	2.24755921639612	1.30307743171096	1.56737097670326	0.646172917844176	0.912448146113353
ENSCPOG00000004661	HEPACAM2	0.0880450766568334	0.0802699720141324	0	0	0	0
ENSCPOG00000004662	NEUROG3	0	0	0	0	0	0
ENSCPOG00000004663	MEST	6.18241522649042	7.69086669360874	6.45023328696506	9.82405737186376	2.59623047348564	9.14521891900856
ENSCPOG00000004665		575.655129423734	559.131017273795	778.680621724493	1163.88857593868	1151.05112315087	1274.11961005375
ENSCPOG00000004666		27.8793199563544	14.6124017077226	20.2370955557072	37.5622277092944	34.0818645969638	38.8292019218632
ENSCPOG00000004667	ZCCHC13	0	0.208229750930695	0	0	0	0.184441389962902
ENSCPOG00000004668	GPRASP2	0	0	0.0400457942427811	0.0344057043667397	0.0425528506872914	0.0764756982773812
ENSCPOG00000004669	SPRY1	31.1229716051089	27.1024035196024	38.6867401006947	50.6064904104658	76.8743843198078	51.5398409078197
ENSCPOG00000004670	MED10	82.3664929075529	94.2239622961993	113.24126139629	118.866648924481	123.409524765413	124.728489962942
ENSCPOG00000004672		5.44952684991892	3.22938771618616	3.91746225786078	2.96975553481451	2.44865526762726	3.74060082100815
ENSCPOG00000004674	SLC39A11	33.8892450979096	40.4708524689473	30.7251941792591	37.5344102317179	38.7703750706288	33.5553897178005
ENSCPOG00000004675		8.18761792205976	6.84894811213665	7.53122099987287	14.2290026059551	12.4402333922496	13.5644613531856
ENSCPOG00000004677	LRRC32	26.1400286447891	28.7094719590743	20.4782209551257	36.3432602535893	27.9696201887708	42.119442454388
ENSCPOG00000004679	SNRPD1	152.350066838678	148.796038969913	190.068199352812	189.359666473618	230.059462919468	221.611019228849
ENSCPOG00000004681	NCAM1	62.2577040187341	73.768958216883	71.5749935681773	17.8080021608884	33.9859458066633	27.2781403217084
ENSCPOG00000004683		0	0	0	0	0	0
ENSCPOG00000004684	TRAT1	0	0	0	0	0	0
ENSCPOG00000004685	TTC12	15.5366512218225	16.195319580188	16.6048240886694	16.3042102732732	13.5421735019738	19.3193212290916
ENSCPOG00000004686	RCN1	362.274795828862	384.409950289054	345.145760691867	268.236130270308	310.305277171172	263.689143143297
ENSCPOG00000004687	TOGARAM2	0.0190332739243277	0.0347049584884144	0.0321936777246361	0	0	0
ENSCPOG00000004688	C2orf71	0	0	0	0	0	0
